Date,Open,High,Low,Close,Adj Close,Volume
2018-05-21,64.980003,67.839996,63.840000,64.599998,64.599998,1476500
2018-05-22,64.995003,65.802002,62.570000,63.759998,63.759998,1154700
2018-05-23,63.320000,69.900002,63.000000,69.570000,69.570000,1939900
2018-05-24,69.980003,73.900002,68.110001,69.650002,69.650002,2776200
2018-05-25,70.010002,72.640999,66.830002,69.940002,69.940002,1690200
2018-05-29,70.000000,70.394997,67.500000,68.910004,68.910004,1003800
2018-05-30,68.779999,73.879997,68.690002,73.589996,73.589996,2429100
2018-05-31,62.490002,69.300003,61.040001,68.910004,68.910004,4958200
2018-06-01,70.820000,70.995003,63.400002,67.129997,67.129997,2381100
2018-06-04,66.010002,67.000000,61.580002,65.970001,65.970001,2172800
2018-06-05,65.099998,68.360001,64.550003,66.949997,66.949997,1385000
2018-06-06,67.220001,68.629997,66.660004,67.839996,67.839996,768200
2018-06-07,67.800003,68.150002,65.580002,67.010002,67.010002,566800
2018-06-08,66.300003,70.089996,66.250000,68.150002,68.150002,970100
2018-06-11,68.989998,70.000000,57.200001,59.570000,59.570000,8257000
2018-06-12,60.900002,62.749001,58.099998,59.340000,59.340000,2149000
2018-06-13,59.340000,60.199001,53.560001,57.000000,57.000000,3399700
2018-06-14,55.669998,59.160000,55.500000,59.060001,59.060001,1844500
2018-06-15,59.410000,60.750000,58.150002,59.310001,59.310001,1740500
2018-06-18,59.419998,62.930000,59.310001,62.630001,62.630001,1788200
2018-06-19,62.380001,62.868999,59.250000,62.060001,62.060001,1302200
2018-06-20,62.299999,66.269997,62.250000,65.260002,65.260002,1363900
2018-06-21,65.550003,66.720001,63.029999,65.139999,65.139999,982400
2018-06-22,64.800003,65.050003,62.500000,62.779999,62.779999,786400
2018-06-25,62.799999,63.529999,60.279999,61.669998,61.669998,890500
2018-06-26,61.709999,64.500000,61.040001,64.099998,64.099998,720500
2018-06-27,64.290001,65.500000,59.550999,60.080002,60.080002,910800
2018-06-28,59.720001,60.400002,54.340000,58.790001,58.790001,1734500
2018-06-29,59.349998,59.900002,57.509998,58.759998,58.759998,676700
2018-07-02,58.000000,60.099998,56.320000,60.049999,60.049999,822400
2018-07-03,60.070000,62.000000,58.869999,61.259998,61.259998,498000
2018-07-05,61.520000,62.439999,60.601002,61.740002,61.740002,637400
2018-07-06,61.619999,63.849998,61.000000,62.880001,62.880001,651700
2018-07-09,62.959999,63.430000,59.606998,63.209999,63.209999,846400
2018-07-10,63.400002,64.230003,61.840000,62.209999,62.209999,633800
2018-07-11,62.000000,65.000000,61.799999,64.190002,64.190002,951800
2018-07-12,65.000000,65.269997,63.630001,65.050003,65.050003,638400
2018-07-13,65.000000,66.260002,63.099998,65.709999,65.709999,747200
2018-07-16,65.599998,66.160004,58.669998,60.060001,60.060001,2832100
2018-07-17,59.610001,62.689999,59.009998,62.009998,62.009998,800000
2018-07-18,61.799999,61.970001,58.189999,58.529999,58.529999,915100
2018-07-19,59.000000,59.790001,56.250000,58.389999,58.389999,1155400
2018-07-20,58.250000,60.000000,57.380001,58.349998,58.349998,687200
2018-07-23,57.709999,58.360001,56.956001,57.270000,57.270000,792100
2018-07-24,57.160000,57.310001,50.750000,51.810001,51.810001,2858900
2018-07-25,50.910000,53.150002,50.000000,50.820000,50.820000,1222600
2018-07-26,50.500000,51.320000,47.389999,49.770000,49.770000,1324000
2018-07-27,50.000000,50.368999,45.580002,47.009998,47.009998,1231800
2018-07-30,47.009998,48.459999,45.619999,47.150002,47.150002,975500
2018-07-31,47.040001,49.910000,47.040001,47.740002,47.740002,745500
2018-08-01,47.740002,49.630001,47.740002,48.430000,48.430000,614200
2018-08-02,47.939999,48.924999,47.250000,48.779999,48.779999,644600
2018-08-03,48.520000,49.130001,46.790001,47.529999,47.529999,614300
2018-08-06,47.709999,49.529999,46.770000,48.430000,48.430000,646100
2018-08-07,48.730000,49.299999,47.209999,48.639999,48.639999,600900
2018-08-08,47.650002,48.560001,46.750000,47.099998,47.099998,1076600
2018-08-09,46.919998,51.520000,46.660000,47.950001,47.950001,1457300
2018-08-10,46.919998,48.898998,46.868999,47.110001,47.110001,575400
2018-08-13,47.250000,47.660000,46.130001,47.070000,47.070000,578600
2018-08-14,46.919998,48.200001,46.500000,47.860001,47.860001,482700
2018-08-15,47.849998,48.590000,46.509998,47.060001,47.060001,444900
2018-08-16,47.240002,50.419998,47.240002,50.000000,50.000000,955400
2018-08-17,50.130001,50.560001,47.849998,48.669998,48.669998,575700
2018-08-20,49.119999,49.771999,48.064999,48.919998,48.919998,413900
2018-08-21,49.110001,51.932999,48.939999,51.540001,51.540001,601200
2018-08-22,51.310001,52.099998,48.320000,48.889999,48.889999,836900
2018-08-23,49.150002,49.779999,47.720001,48.570000,48.570000,459600
2018-08-24,48.490002,48.980000,47.759998,48.419998,48.419998,547100
2018-08-27,48.639999,50.220001,47.900002,48.939999,48.939999,498800
2018-08-28,49.189999,51.730000,48.580002,51.150002,51.150002,666300
2018-08-29,51.049999,52.910000,50.400002,52.169998,52.169998,678400
2018-08-30,52.160000,53.790001,51.810001,53.459999,53.459999,544600
2018-08-31,53.630001,58.250000,53.500000,56.669998,56.669998,1835400
2018-09-04,58.500000,59.000000,53.599998,55.500000,55.500000,1049900
2018-09-05,55.500000,55.500000,52.005001,53.450001,53.450001,720400
2018-09-06,53.169998,53.720001,49.580002,49.880001,49.880001,662400
2018-09-07,50.000000,51.730000,49.360001,50.139999,50.139999,471000
2018-09-10,50.660000,50.849998,47.500000,49.689999,49.689999,1181400
2018-09-11,49.310001,52.160000,48.320000,51.799999,51.799999,720400
2018-09-12,51.799999,54.180000,50.610001,53.730000,53.730000,486900
2018-09-13,54.049999,55.483002,53.340000,54.150002,54.150002,688200
2018-09-14,54.270000,55.669998,54.209999,55.360001,55.360001,671500
2018-09-17,55.310001,56.130001,49.810001,50.320000,50.320000,961500
2018-09-18,50.840000,53.310001,50.799999,53.180000,53.180000,619900
2018-09-19,52.750000,53.970001,51.259998,51.889999,51.889999,449100
2018-09-20,50.080002,50.472000,47.500000,48.990002,48.990002,2193600
2018-09-21,47.000000,47.296001,43.680000,44.490002,44.490002,5859100
2018-09-24,44.520000,45.439999,44.000000,45.279999,45.279999,889300
2018-09-25,45.779999,47.380001,44.709999,46.369999,46.369999,969300
2018-09-26,46.599998,47.000000,45.380001,45.759998,45.759998,656000
2018-09-27,45.820000,46.930000,45.369999,46.439999,46.439999,663500
2018-09-28,45.310001,46.240002,44.099998,44.349998,44.349998,921900
2018-10-01,44.500000,44.599998,42.150002,42.340000,42.340000,1029500
2018-10-02,42.099998,42.990002,39.189999,39.720001,39.720001,1776600
2018-10-03,39.939999,40.330002,38.230000,39.000000,39.000000,1335800
2018-10-04,38.970001,39.369999,37.049999,37.560001,37.560001,930900
2018-10-05,37.500000,40.270000,37.060001,38.560001,38.560001,886200
2018-10-08,38.090000,38.700001,35.980000,36.560001,36.560001,1172000
2018-10-09,36.340000,37.950001,36.090000,36.849998,36.849998,853500
2018-10-10,37.799999,38.139999,36.299999,36.639999,36.639999,1497900
2018-10-11,40.770000,41.500000,36.650002,36.950001,36.950001,3000000
2018-10-12,38.000000,39.779999,37.139999,37.700001,37.700001,1646000
2018-10-15,37.770000,38.029999,34.691002,35.900002,35.900002,1351800
2018-10-16,35.930000,39.919998,35.849998,39.599998,39.599998,1347100
2018-10-17,39.500000,39.790001,37.910000,39.740002,39.740002,690900
2018-10-18,39.660000,39.660000,36.639999,37.200001,37.200001,693800
2018-10-19,37.410000,38.349998,35.680000,36.040001,36.040001,615100
2018-10-22,36.400002,36.595001,34.321999,35.470001,35.470001,747400
2018-10-23,34.200001,35.945000,33.369999,35.020000,35.020000,1202800
2018-10-24,35.000000,36.000000,31.600000,31.809999,31.809999,858100
2018-10-25,32.439999,33.880001,31.179001,33.130001,33.130001,709600
2018-10-26,32.230000,32.990002,30.670000,32.419998,32.419998,671300
2018-10-29,33.020000,33.620998,30.552000,31.280001,31.280001,507700
2018-10-30,31.139999,32.169998,30.270000,32.000000,32.000000,567100
2018-10-31,32.540001,33.610001,32.090000,32.770000,32.770000,610500
2018-11-01,32.869999,36.287998,32.869999,35.590000,35.590000,752300
2018-11-02,36.250000,37.119999,34.361000,36.799999,36.799999,854700
2018-11-05,36.799999,37.049999,35.730000,36.320000,36.320000,506900
2018-11-06,36.380001,36.950001,34.275002,35.060001,35.060001,625100
2018-11-07,35.610001,39.099998,35.500000,38.849998,38.849998,1039300
2018-11-08,38.650002,38.919998,37.000000,37.700001,37.700001,945100
2018-11-09,37.599998,38.000000,35.040001,36.369999,36.369999,539100
2018-11-12,36.009998,37.000000,35.584999,36.169998,36.169998,626400
2018-11-13,36.660000,38.450001,36.279999,36.480000,36.480000,1172400
2018-11-14,37.000000,37.439999,33.700001,34.759998,34.759998,2235700
2018-11-15,34.340000,36.990002,34.220001,36.389999,36.389999,835600
2018-11-16,35.639999,37.369999,35.279999,37.160000,37.160000,766000
2018-11-19,36.709999,37.169998,33.410000,34.040001,34.040001,820900
2018-11-20,32.250000,34.090000,32.150002,32.730000,32.730000,954800
2018-11-21,33.619999,35.160000,33.099998,35.060001,35.060001,461000
2018-11-23,34.439999,36.980000,34.068001,35.660000,35.660000,383300
2018-11-26,36.720001,38.349998,36.205002,36.480000,36.480000,643500
2018-11-27,35.939999,37.860001,35.683998,36.320000,36.320000,701800
2018-11-28,36.599998,37.730000,34.880001,37.619999,37.619999,651900
2018-11-29,37.270000,39.200001,36.950001,38.720001,38.720001,787800
2018-11-30,39.299999,39.750000,37.840000,38.330002,38.330002,710200
2018-12-03,39.950001,40.990002,39.020000,39.840000,39.840000,954500
2018-12-04,39.500000,40.290001,36.009998,36.340000,36.340000,777500
2018-12-06,35.549999,36.500000,34.680000,35.919998,35.919998,616500
2018-12-07,35.860001,36.426998,34.110001,35.060001,35.060001,835000
2018-12-10,35.060001,36.139999,34.119999,35.299999,35.299999,909600
2018-12-11,35.930000,36.419998,35.150002,35.709999,35.709999,695600
2018-12-12,36.139999,37.619999,36.009998,36.380001,36.380001,610300
2018-12-13,36.580002,37.167000,33.384998,33.439999,33.439999,522200
2018-12-14,33.150002,34.040001,32.419998,32.689999,32.689999,609200
2018-12-17,32.340000,33.750000,31.290001,31.580000,31.580000,504600
2018-12-18,31.770000,32.169998,29.129999,29.540001,29.540001,855100
2018-12-19,29.520000,30.990000,28.320000,28.860001,28.860001,733900
2018-12-20,28.559999,28.777000,26.110001,27.420000,27.420000,1078900
2018-12-21,27.490000,27.490000,22.219999,22.730000,22.730000,2303000
2018-12-24,22.360001,25.450001,22.360001,24.420000,24.420000,967400
2018-12-26,24.559999,26.360001,24.559999,26.309999,26.309999,1100400
2018-12-27,26.139999,26.806999,24.840000,26.410000,26.410000,925300
2018-12-28,26.639999,27.270000,26.000000,26.750000,26.750000,845500
2018-12-31,27.110001,29.940001,27.110001,28.570000,28.570000,1381900
2019-01-02,27.840000,29.888000,27.153999,29.870001,29.870001,877500
2019-01-03,29.520000,30.100000,27.500000,28.020000,28.020000,1033200
2019-01-04,29.290001,30.930000,28.950001,30.270000,30.270000,909200
2019-01-07,30.950001,34.480000,30.514000,34.220001,34.220001,1251300
2019-01-08,35.240002,35.349998,32.570000,34.009998,34.009998,905500
2019-01-09,34.459999,37.029999,34.020000,36.730000,36.730000,1427500
2019-01-10,35.950001,36.099998,33.709999,34.570000,34.570000,1288300
2019-01-11,34.389999,35.529999,34.099998,35.150002,35.150002,447300
2019-01-14,34.400002,34.830002,33.730000,34.150002,34.150002,472000
2019-01-15,34.150002,35.459999,33.759998,35.389999,35.389999,545800
2019-01-16,35.430000,37.470001,35.213001,35.400002,35.400002,613600
2019-01-17,35.259998,36.509998,35.160000,35.880001,35.880001,364800
2019-01-18,36.040001,37.459999,36.040001,37.130001,37.130001,670800
2019-01-22,33.959999,34.000000,31.219999,33.080002,33.080002,2728500
2019-01-23,32.930000,33.009998,30.000000,31.400000,31.400000,1565100
2019-01-24,31.240000,32.470001,30.514999,32.290001,32.290001,590200
2019-01-25,32.439999,33.230000,31.809000,33.200001,33.200001,561400
2019-01-28,32.209999,32.279999,30.330000,31.170000,31.170000,1039800
2019-01-29,31.299999,31.750000,30.100000,30.969999,30.969999,656300
2019-01-30,31.090000,32.540001,31.000000,32.240002,32.240002,590400
2019-01-31,32.189999,33.459999,32.119999,32.430000,32.430000,494400
2019-02-01,32.459999,32.950001,31.330000,31.920000,31.920000,487900
2019-02-04,31.959999,32.939999,31.520000,32.580002,32.580002,515900
2019-02-05,32.689999,33.730000,32.069000,32.439999,32.439999,384900
2019-02-06,32.310001,32.680000,31.650000,32.630001,32.630001,339300
2019-02-07,32.380001,32.467999,29.340000,29.780001,29.780001,928900
2019-02-08,30.260000,31.059999,29.920000,30.389999,30.389999,704400
2019-02-11,30.620001,31.940001,30.040001,31.129999,31.129999,522600
2019-02-12,31.200001,31.900000,31.070000,31.639999,31.639999,427800
2019-02-13,31.790001,32.150002,30.889999,31.110001,31.110001,361100
2019-02-14,30.969999,31.306000,30.528999,30.930000,30.930000,277200
2019-02-15,31.100000,31.780001,30.809999,31.520000,31.520000,416600
2019-02-19,31.370001,32.910000,31.370001,32.410000,32.410000,510400
2019-02-20,32.610001,32.849998,31.500000,31.990000,31.990000,408700
2019-02-21,31.879999,31.969999,30.750000,31.180000,31.180000,498000
2019-02-22,31.150000,31.959999,30.827000,31.670000,31.670000,628000
2019-02-25,34.950001,40.049999,34.000000,39.650002,39.650002,4110100
2019-02-26,39.529999,39.750000,36.070000,36.200001,36.200001,1377200
2019-02-27,36.250000,37.630001,35.595001,36.730000,36.730000,891900
2019-02-28,36.849998,37.189999,34.830002,35.389999,35.389999,665600
2019-03-01,35.830002,40.049999,35.340000,39.970001,39.970001,1877000
2019-03-04,42.029999,42.029999,38.279999,39.919998,39.919998,2229800
2019-03-05,39.919998,41.900002,39.250000,40.869999,40.869999,1363500
2019-03-06,40.849998,41.115002,37.744999,38.389999,38.389999,974300
2019-03-07,38.320000,39.470001,37.020000,38.700001,38.700001,554900
2019-03-08,37.610001,38.639999,36.685001,37.700001,37.700001,595300
2019-03-11,37.689999,39.105999,37.270000,39.040001,39.040001,509800
2019-03-12,39.590000,39.890999,39.080002,39.410000,39.410000,460800
2019-03-13,39.709999,39.849998,38.410000,39.430000,39.430000,682600
2019-03-14,39.369999,39.759998,38.040001,38.549999,38.549999,406400
2019-03-15,38.619999,39.570000,38.509998,38.639999,38.639999,637000
2019-03-18,38.889999,39.599998,37.410000,37.880001,37.880001,700600
2019-03-19,38.090000,38.299999,36.720001,37.240002,37.240002,545800
2019-03-20,37.419998,37.490002,35.919998,37.099998,37.099998,495300
2019-03-21,36.639999,38.400002,36.639999,37.860001,37.860001,531200
2019-03-22,37.570000,38.000000,35.180000,35.590000,35.590000,708900
2019-03-25,35.400002,35.912998,33.549999,34.189999,34.189999,761200
2019-03-26,34.730000,35.200001,34.305000,34.830002,34.830002,489500
2019-03-27,34.849998,35.130001,33.610001,34.209999,34.209999,396400
2019-03-28,34.349998,35.174999,34.099998,34.930000,34.930000,290800
2019-03-29,35.450001,35.980000,34.959999,35.720001,35.720001,444900
2019-04-01,36.250000,36.349998,34.910000,35.450001,35.450001,431500
2019-04-02,35.430000,38.340000,35.430000,37.900002,37.900002,812000
2019-04-03,38.220001,38.352001,37.520000,38.240002,38.240002,458300
2019-04-04,38.160000,38.491001,37.209000,38.150002,38.150002,413200
2019-04-05,38.369999,38.509998,37.910000,38.419998,38.419998,359000
2019-04-08,38.419998,39.389999,37.369999,38.669998,38.669998,456900
2019-04-09,38.660000,38.869999,37.509998,37.680000,37.680000,408300
2019-04-10,37.860001,38.840000,37.680000,38.820000,38.820000,357300
2019-04-11,38.830002,39.290001,36.750000,37.509998,37.509998,547500
2019-04-12,37.990002,38.299999,37.389999,37.910000,37.910000,335600
2019-04-15,38.000000,38.240002,36.639999,37.150002,37.150002,341000
2019-04-16,38.750000,40.939999,38.431999,39.080002,39.080002,1162500
2019-04-17,39.110001,39.750000,35.150002,36.430000,36.430000,1586000
2019-04-18,36.730000,36.759998,35.150002,36.259998,36.259998,530400
2019-04-22,36.279999,37.419998,35.880001,37.250000,37.250000,389800
2019-04-23,37.230000,38.860001,36.945000,38.680000,38.680000,548400
2019-04-24,38.930000,39.000000,37.830002,38.570000,38.570000,370800
2019-04-25,38.570000,39.779999,38.119999,39.560001,39.560001,631500
2019-04-26,39.619999,41.189999,39.347000,41.020000,41.020000,703500
2019-04-29,41.330002,42.200001,39.680000,40.279999,40.279999,640200
2019-04-30,39.730000,43.000000,38.500000,40.189999,40.189999,1300200
2019-05-01,40.180000,40.480000,38.259998,38.820000,38.820000,593300
2019-05-02,38.820000,40.355000,38.548000,40.279999,40.279999,553600
2019-05-03,40.779999,41.040001,39.939999,40.570000,40.570000,448600
2019-05-06,40.189999,42.200001,39.515999,42.090000,42.090000,601100
2019-05-07,42.740002,42.740002,38.779999,39.160000,39.160000,507800
2019-05-08,39.000000,40.790001,38.889999,39.860001,39.860001,400200
2019-05-09,39.169998,40.130001,38.360001,39.990002,39.990002,413300
2019-05-10,39.900002,40.790001,38.930000,40.590000,40.590000,344500
2019-05-13,38.700001,39.680000,37.119999,37.750000,37.750000,620800
2019-05-14,38.150002,38.695000,37.150002,37.619999,37.619999,533900
2019-05-15,37.520000,38.779999,37.139999,38.669998,38.669998,278300
2019-05-16,38.790001,39.900002,38.750000,39.439999,39.439999,455400
2019-05-17,38.950001,39.380001,38.248001,38.830002,38.830002,296800
2019-05-20,38.400002,38.450001,37.520000,37.689999,37.689999,276900
2019-05-21,38.200001,39.549999,37.849998,39.430000,39.430000,318000
2019-05-22,39.400002,39.761002,38.400002,38.820000,38.820000,308500
2019-05-23,38.340000,38.799999,36.189999,36.810001,36.810001,529400
2019-05-24,37.000000,37.469002,36.450001,37.000000,37.000000,303600
2019-05-28,37.130001,37.500000,36.090000,36.720001,36.720001,346400
2019-05-29,36.430000,37.285000,35.759998,36.860001,36.860001,355000
2019-05-30,36.849998,37.240002,36.099998,36.590000,36.590000,235000
2019-05-31,36.000000,36.480000,35.290001,35.570000,35.570000,306100
2019-06-03,35.490002,36.720001,35.049999,35.990002,35.990002,381100
2019-06-04,36.490002,37.419998,36.150002,37.259998,37.259998,357500
2019-06-05,37.430000,38.000000,36.910000,37.529999,37.529999,269400
2019-06-06,37.450001,37.570000,36.720001,37.250000,37.250000,305900
2019-06-07,40.580002,44.209999,40.580002,42.880001,42.880001,1866600
2019-06-10,43.669998,45.240002,43.410000,44.380001,44.380001,1124000
2019-06-11,45.299999,45.349998,41.490002,43.520000,43.520000,709300
2019-06-12,43.639999,43.860001,42.040001,43.529999,43.529999,418200
2019-06-13,43.650002,44.500000,43.040001,44.259998,44.259998,615600
2019-06-14,44.310001,44.340000,42.860001,43.270000,43.270000,351100
2019-06-17,44.000000,47.430000,43.330002,47.070000,47.070000,954400
2019-06-18,47.450001,48.200001,44.709999,48.200001,48.200001,1164600
2019-06-19,47.980000,48.299999,46.630001,46.950001,46.950001,404000
2019-06-20,47.560001,47.900002,43.860001,44.349998,44.349998,876500
2019-06-21,44.220001,46.000000,43.145000,45.410000,45.410000,884600
2019-06-24,45.650002,45.799999,43.080002,43.349998,43.349998,377800
2019-06-25,43.500000,44.950001,43.000000,43.980000,43.980000,480500
2019-06-26,43.939999,44.796001,43.650002,43.919998,43.919998,290200
2019-06-27,44.200001,45.535000,44.009998,45.360001,45.360001,339800
2019-06-28,45.580002,47.799999,45.580002,47.099998,47.099998,1961900
2019-07-01,47.779999,48.000000,46.220001,47.709999,47.709999,442200
2019-07-02,47.619999,47.869999,46.110001,46.889999,46.889999,388400
2019-07-03,47.000000,47.900002,46.709999,47.900002,47.900002,268400
2019-07-05,48.209999,48.560001,47.349998,47.590000,47.590000,369800
2019-07-08,47.240002,47.740002,46.169998,47.310001,47.310001,389700
2019-07-09,47.119999,48.084000,46.805000,48.029999,48.029999,357600
2019-07-10,48.500000,50.080002,48.209999,49.830002,49.830002,617200
2019-07-11,49.910000,50.250000,48.330002,49.180000,49.180000,411800
2019-07-12,49.000000,49.555000,48.419998,49.110001,49.110001,287400
2019-07-15,49.110001,50.090000,48.549999,49.279999,49.279999,278700
2019-07-16,49.380001,49.580002,47.930000,48.500000,48.500000,438200
2019-07-17,48.560001,49.610001,48.029999,49.240002,49.240002,422000
2019-07-18,49.090000,49.900002,49.029999,49.720001,49.720001,447500
2019-07-19,49.980000,50.000000,48.580002,49.040001,49.040001,344400
2019-07-22,49.160000,49.970001,48.930000,49.389999,49.389999,428700
2019-07-23,49.590000,50.180000,48.840000,49.110001,49.110001,652500
2019-07-24,49.290001,49.529999,48.540001,49.139999,49.139999,505900
2019-07-25,49.130001,50.025002,48.639999,49.660000,49.660000,505400
2019-07-26,50.000000,52.090000,49.759998,51.919998,51.919998,1463300
2019-07-29,52.430000,52.500000,50.590000,51.320000,51.320000,495400
2019-07-30,50.869999,51.939999,49.549999,50.720001,50.720001,838500
2019-07-31,50.810001,51.700001,49.900002,50.689999,50.689999,841300
2019-08-01,51.430000,53.900002,50.810001,52.560001,52.560001,612300
2019-08-02,52.060001,53.137001,48.610001,49.889999,49.889999,574800
2019-08-05,48.540001,48.591000,44.549999,45.000000,45.000000,1253000
2019-08-06,46.410000,48.209999,46.143002,47.500000,47.500000,1024600
2019-08-07,47.020000,48.575001,46.220001,48.000000,48.000000,520800
2019-08-08,48.220001,49.900002,48.220001,49.049999,49.049999,622800
2019-08-09,48.860001,50.259998,47.770000,50.000000,50.000000,897500
2019-08-12,49.750000,49.939999,48.529999,48.939999,48.939999,381300
2019-08-13,48.610001,50.439999,47.060001,47.270000,47.270000,453700
2019-08-14,46.790001,47.480000,46.000000,46.270000,46.270000,392200
2019-08-15,46.299999,46.980000,45.191002,46.099998,46.099998,268800
2019-08-16,46.630001,47.990002,45.820000,47.549999,47.549999,374100
2019-08-19,48.130001,48.930000,47.619999,48.580002,48.580002,352000
2019-08-20,48.490002,49.470001,48.090000,48.520000,48.520000,430100
2019-08-21,49.180000,49.889999,48.509998,48.980000,48.980000,419200
2019-08-22,49.000000,49.270000,48.200001,48.860001,48.860001,321800
2019-08-23,48.240002,49.380001,46.129002,46.630001,46.630001,373400
2019-08-26,46.889999,47.430000,46.060001,46.709999,46.709999,261500
2019-08-27,47.070000,47.376999,43.606998,44.639999,44.639999,791800
2019-08-28,44.500000,46.290001,43.951000,46.090000,46.090000,214300
2019-08-29,46.430000,47.450001,46.099998,46.740002,46.740002,347200
2019-08-30,47.180000,47.230000,45.804001,46.209999,46.209999,195800
2019-09-03,45.680000,46.759998,44.529999,44.820000,44.820000,408500
2019-09-04,45.529999,45.580002,44.290001,45.480000,45.480000,334800
2019-09-05,46.299999,47.459999,45.070000,46.889999,46.889999,285100
2019-09-06,46.500000,47.759998,45.689999,45.790001,45.790001,442900
2019-09-09,46.360001,46.799999,44.900002,45.430000,45.430000,428400
2019-09-10,45.380001,46.639999,44.974998,46.200001,46.200001,231500
2019-09-11,45.630001,48.189999,45.630001,47.869999,47.869999,347400
2019-09-12,48.110001,49.139999,46.736000,48.040001,48.040001,266700
2019-09-13,48.080002,48.849998,47.590000,47.669998,47.669998,250600
2019-09-16,47.610001,50.000000,47.189999,49.669998,49.669998,356100
2019-09-17,49.919998,50.290001,48.599998,49.220001,49.220001,387200
2019-09-18,49.310001,49.689999,48.099998,49.400002,49.400002,276400
2019-09-19,49.200001,49.299999,47.009998,47.509998,47.509998,385300
2019-09-20,47.740002,48.779999,47.508999,48.330002,48.330002,263100
2019-09-23,48.410000,48.730000,47.669998,47.700001,47.700001,116200
2019-09-24,47.770000,48.470001,44.709999,45.950001,45.950001,518900
2019-09-25,45.869999,46.660000,44.849998,45.060001,45.060001,232000
2019-09-26,45.349998,45.349998,42.360001,42.450001,42.450001,465900
2019-09-27,42.500000,42.730000,41.000000,42.360001,42.360001,670300
2019-09-30,42.560001,42.560001,40.700001,40.990002,40.990002,435400
2019-10-01,41.060001,41.700001,38.450001,38.529999,38.529999,823000
2019-10-02,38.130001,39.419998,37.750999,39.090000,39.090000,660300
2019-10-03,38.970001,39.400002,38.020000,38.790001,38.790001,491000
2019-10-04,38.880001,40.430000,38.270000,39.639999,39.639999,465000
2019-10-07,39.700001,41.520000,38.970001,41.080002,41.080002,462500
2019-10-08,41.360001,41.360001,36.419998,37.360001,37.360001,1182900
2019-10-09,37.560001,37.980000,36.590000,36.730000,36.730000,581400
2019-10-10,36.590000,37.200001,35.459999,36.810001,36.810001,832300
2019-10-11,37.990002,38.779999,36.880001,36.959999,36.959999,592300
2019-10-14,36.740002,37.970001,36.490002,36.680000,36.680000,381100
2019-10-15,36.650002,38.869999,36.650002,37.959999,37.959999,374100
2019-10-16,38.310001,38.549999,37.410000,37.750000,37.750000,444100
2019-10-17,37.970001,38.450001,37.720001,37.910000,37.910000,282600
2019-10-18,37.770000,38.450001,37.209999,37.910000,37.910000,394400
2019-10-21,38.209999,40.799999,38.090000,40.049999,40.049999,770800
2019-10-22,40.810001,41.430000,38.310001,39.000000,39.000000,666400
2019-10-23,38.779999,39.869999,38.560001,39.230000,39.230000,189400
2019-10-24,39.639999,40.000000,39.060001,39.770000,39.770000,246200
2019-10-25,39.750000,40.500000,39.459999,39.849998,39.849998,255800
2019-10-28,40.830002,44.950001,40.650002,44.849998,44.849998,1368400
2019-10-29,45.000000,49.000000,44.799999,48.919998,48.919998,1267200
2019-10-30,49.139999,52.279999,49.110001,52.040001,52.040001,1622300
2019-10-31,52.080002,52.099998,48.279999,50.369999,50.369999,925600
2019-11-01,51.330002,51.880001,50.060001,50.889999,50.889999,679900
2019-11-04,51.580002,51.799999,47.360001,48.779999,48.779999,724400
2019-11-05,48.490002,48.900002,46.779999,47.220001,47.220001,671600
2019-11-06,47.450001,50.500000,47.130001,48.450001,48.450001,712700
2019-11-07,49.130001,49.849998,47.880001,49.009998,49.009998,564700
2019-11-08,48.950001,51.700001,48.389999,50.540001,50.540001,591000
2019-11-11,50.220001,51.389999,49.029999,50.910000,50.910000,284200
2019-11-12,52.349998,56.164001,51.259998,53.580002,53.580002,1634700
2019-11-13,54.000000,56.000000,52.563000,55.000000,55.000000,1085400
2019-11-14,55.040001,55.709999,53.520000,55.060001,55.060001,647100
2019-11-15,55.500000,57.400002,55.070000,56.869999,56.869999,762800
2019-11-18,57.000000,58.840000,56.070000,58.529999,58.529999,808900
2019-11-19,62.000000,74.000000,61.540001,68.459999,68.459999,5679900
2019-11-20,66.050003,71.639999,65.239998,67.419998,67.419998,2665900
2019-11-21,64.690002,65.349998,58.360001,59.389999,59.389999,5134800
2019-11-22,59.439999,63.480000,59.360001,62.200001,62.200001,1854300
2019-11-25,64.150002,65.669998,63.500000,65.669998,65.669998,1500300
2019-11-26,67.000000,69.000000,65.620003,68.760002,68.760002,1441100
2019-11-27,69.980003,71.000000,66.449997,68.110001,68.110001,1378600
2019-11-29,68.190002,72.115997,68.000000,71.650002,71.650002,1013800
2019-12-02,72.519997,73.639999,67.180000,68.620003,68.620003,1567600
2019-12-03,67.889999,73.739998,67.500000,73.129997,73.129997,1482100
2019-12-04,73.879997,74.000000,69.620003,72.099998,72.099998,1328600
2019-12-05,72.169998,73.239998,69.849998,70.709999,70.709999,1076200
2019-12-06,71.480003,72.699997,70.570000,72.370003,72.370003,893800
2019-12-09,72.959999,73.010002,67.010002,67.449997,67.449997,1685600
2019-12-10,67.190002,68.989998,66.309998,67.629997,67.629997,933000
2019-12-11,67.650002,68.309998,65.050003,65.650002,65.650002,1040900
2019-12-12,65.320000,66.351997,64.059998,66.029999,66.029999,1136400
2019-12-13,66.139999,67.373001,64.349998,65.360001,65.360001,739600
